YEAR	CODE	RECORD_ID	BEST_FIVE	CHINESE	ENGLISH	MATHS	LIBERAL_STUDIES	ELECT_SUB_1	ELECT_SUB_2	ELECT_GRADE_1	ELECT_GRADE_2
2016	JS9740	291	20	4	4	4	4	Biology	Economics	4	4
2016	JS9740	277	22	4	4	5	4	Biology	Chemistry	5	4
2016	JS9740	97	22	4	4	4	3	Biology	Chemistry	5*	4
2016	JS9740	8	21	4	3	4	5	Biology	Tourism and Hospitality Studies	4	4
2016	JS9750	1326	16	3	3	3	3	Biology	Chemistry	4	3
2016	JS9750	1183	18	4	3	2	5	Biology		4	
2016	JS9750	464	18	3	3	4	4	Biology	Geography	3	4
2016	JS9750	361	20	4	3	4	4	Geography	Business, Accounting and Financial Studies	4	4
2016	JS9760	2581	18	3	4	4	3	Chemistry	Economics	4	3
2016	JS9760	2374	19	4	4	4	4	Chemistry	Physics	3	3
2016	JS9760	1903	19	3	3	4	4	Biology	Chemistry	4	4
2016	JS9760	1645	19	3	4	4	4	Chemistry	Physics	4	3
2016	JS9760	1606	19	4	3	5	3	Chemistry	Physics	3	4
2016	JS9760	784	19	3	4	4	3	Biology	Chemistry	4	4
2016	JS9760	428	20	3	3	4	4	Chemistry	Biology	4	5
2016	JS9760	106	21	3	3	5	4	Chemistry	Economics	4	4
2016	JS9760	13	18	4	4	3	3	Biology	Physics	4	3
2017	JS1000	1999	23	3	3	5	4	Biology	Mathematics Extended Modules I	3	5**
2017	JS1000	1989	30	4	5*	5**	4	Chemistry	Business, Accounting and Financial Studies	5	5*
2017	JS1000	1813	26	4	4	5**	3	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	5*
2017	JS1000	1125	27	4	3	5	3	Chemistry	Economics	5**	5*
2017	JS1000	1047	27	4	4	5*	2	Mathematics Extended Modules II	Physics	5	5*
2017	JS1001	1930	27	4	5*	5*	4	Mathematics Extended Modules I	Physics	5	5
2017	JS1001	1823	27	4	5	5	4	Chemistry	Business, Accounting and Financial Studies	5*	5*
2017	JS1001	1801	29	5	5**	5*	4	Business, Accounting and Financial Studies	Chemistry	5	4
2017	JS1001	1554	26	5*	4	5	5*	Chinese History	Business, Accounting and Financial Studies	5	4
2017	JS1001	1546	25	5	4	4	5*	Biology	Chemistry	5*	3
2017	JS1001	1163	26	5	4	5	5*	Biology	Chemistry	5*	4
2017	JS1002	2012	27	5**	5	5*	5	Business, Accounting and Financial Studies	Economics	4	4
2017	JS1002	2008	26	4	5	5**	4	History	Literature in English	5	5
2017	JS1002	2006	24	5	5	4	4	Business, Accounting and Financial Studies	Geography	5*	4
2017	JS1002	2005	24	4	5	5	4	Physics	Business, Accounting and Financial Studies	5	4
2017	JS1002	1993	26	4	5*	5*	4	Chemistry	Physics	5	4
2017	JS1002	1985	25	5	4	4	5	Business, Accounting and Financial Studies	Chemistry	5**	4
2017	JS1002	1981	24	5	5	5	4	Business, Accounting and Financial Studies	Chemistry	4	5
2017	JS1002	1973	26	5	5	4	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5*	5
2017	JS1002	1967	26	4	5*	5	4	Business, Accounting and Financial Studies	Economics	5	5
2017	JS1002	1946	26	4	5*	5	4	Mathematics Extended Modules I	Chemistry	5	4
2017	JS1002	1912	25	4	5*	5*	3	Economics	Business, Accounting and Financial Studies	4	5
2017	JS1002	1876	22	4	3	5	4	Business, Accounting and Financial Studies	Biology	5	4
2017	JS1002	1838	23	3	5	4	4	Geography	History	5	5
2017	JS1002	1820	24	4	4	5*	3	Economics	Physics	5	5
2017	JS1002	1812	21	3	3	5*	3	Business, Accounting and Financial Studies	Economics	5	4
2017	JS1002	1638	25	4	3	4	5	Business, Accounting and Financial Studies	Economics	5*	5*
2017	JS1002	1524	23	4	4	5	5	Business, Accounting and Financial Studies	Chemistry	5	4
2017	JS1002	1460	22	4	4	4	4	Business, Accounting and Financial Studies	Economics	5	5
2017	JS1002	1454	21	3	4	5	4	Business, Accounting and Financial Studies	Chemistry	4	4
2017	JS1002	1350	22	4	3	5	4	Business, Accounting and Financial Studies	Economics	5	4
2017	JS1002	702	22	4	3	4	4	Chinese History	Economics	5*	4
2017	JS1002	625	21	3	3	4	3	Chinese History	Business, Accounting and Financial Studies	3	5*
2017	JS1002	615	22	4	4	5	4	Chemistry	Mathematics Extended Modules II	4	5
2017	JS1002	524	21	4	4	5	3	Business, Accounting and Financial Studies	Economics	4	4
2017	JS1002	327	22	3	3	4	5	Business, Accounting and Financial Studies	Economics	5*	4
2017	JS1003	2036	21	5	4	4	3	Biology	Chinese Literature	3	5
2017	JS1003	2026	26	4	5**	4	5	Economics	Business, Accounting and Financial Studies	5	4
2017	JS1003	2025	27	4	4	5*	5	Literature in English	Mathematics Extended Modules II	4	5*
2017	JS1003	2018	26	5	5*	5	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	5
2017	JS1003	2011	25	5	5	5	5	Business, Accounting and Financial Studies	Chemistry	5	4
2017	JS1003	2003	24	4	5	4	4	Chemistry	Business, Accounting and Financial Studies	4	5**
2017	JS1003	1996	25	4	5	5	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	5
2017	JS1003	1994	27	5*	4	4	5	Chemistry	Business, Accounting and Financial Studies	5*	5*
2017	JS1003	1986	26	5*	4	4	5	Business, Accounting and Financial Studies	Geography	5*	4
2017	JS1003	1965	26	4	4	5**	4	Business, Accounting and Financial Studies	Economics	5*	5
2017	JS1003	1958	26	4	5*	5*	4	Business, Accounting and Financial Studies	Geography	5	4
2017	JS1003	1957	25	5	3	5*	4	Mathematics Extended Modules II	Business, Accounting and Financial Studies	5	5
2017	JS1003	1942	25	4	4	5*	5	Mathematics Extended Modules II	Economics	5	4
2017	JS1003	1941	22	4	3	5	4	Economics	Information and Communication Technology	5	4
2017	JS1003	1933	25	5	4	5*	4	Business, Accounting and Financial Studies	Chemistry	5*	4
2017	JS1003	1928	25	3	5*	4	5	Business, Accounting and Financial Studies	Physics	5	5
2017	JS1003	1925	24	4	5	5	4	Business, Accounting and Financial Studies	Physics	5*	4
2017	JS1003	1909	24	5	5	5	5	Geography	Business, Accounting and Financial Studies	4	4
2017	JS1003	1897	24	4	4	5*	3	Mathematics Extended Modules I	Geography	5	4
2017	JS1003	1837	23	4	5	4	4	Business, Accounting and Financial Studies	History	5*	4
2017	JS1003	1835	23	4	4	5*	3	Geography	Chemistry	4	4
2017	JS1003	1816	25	5	5*	5	3	Mathematics Extended Modules I	Business, Accounting and Financial Studies	4	4
2017	JS1003	1814	23	4	5	5	4	Economics	Business, Accounting and Financial Studies	5	3
2017	JS1003	1804	25	4	4	5*	5	Geography	Business, Accounting and Financial Studies	3	5*
2017	JS1003	1802	25	4	5*	5	3	Business, Accounting and Financial Studies	Chemistry	5	5
2017	JS1003	1776	22	4	4	4	4	Economics	Business, Accounting and Financial Studies	5	5
2017	JS1003	1576	21	4	4	4	4	Economics	Chemistry	5	4
2017	JS1003	1445	20	4	4	4	4	Economics	Business, Accounting and Financial Studies	4	4
2017	JS1003	1189	22	3	3	5	4	Business, Accounting and Financial Studies	Mathematics Extended Modules I	5	5
2017	JS1003	835	20	4	4	4	4	Business, Accounting and Financial Studies	Physics	4	4
2017	JS1003	739	23	4	4	5*	4	Business, Accounting and Financial Studies	Economics	5	4
2017	JS1003	489	20	4	4	4	4	Economics	Geography	4	4
2017	JS1003	392	23	4	4	4	5	Business, Accounting and Financial Studies	Economics	4	5*
2017	JS1004	2044	25	5	4	5	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	4
2017	JS1004	2037	26	5	5	5*	4	Geography	Economics	4	4
2017	JS1004	2033	21	4	4	4	4	Business, Accounting and Financial Studies	Chemistry	4	5
2017	JS1004	2032	26	5	4	5	5	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5	5*
2017	JS1004	2030	22	4	4	4	5*	Business, Accounting and Financial Studies	Economics	4	4
2017	JS1004	2009	26	5*	5	4	3	Business, Accounting and Financial Studies	Geography	5*	4
2017	JS1004	2002	26	5*	4	5	5	Business, Accounting and Financial Studies	Economics	5*	4
2017	JS1004	1987	24	4	5*	5	4	Economics	Geography	4	4
2017	JS1004	1974	24	5	5	5	4	Chemistry	Business, Accounting and Financial Studies	4	5
2017	JS1004	1968	25	4	4	4	4	Business, Accounting and Financial Studies	Chemistry	5*	5*
2017	JS1004	1944	25	4	5	5	4	Business, Accounting and Financial Studies	Economics	5*	5
2017	JS1004	1935	25	4	5*	4	4	Geography	Mathematics Extended Modules I	5	5
2017	JS1004	1898	23	4	4	5	4	Business, Accounting and Financial Studies	Geography	5	5
2017	JS1004	1819	23	3	5	4	4	Information and Communication Technology	Geography	5*	4
2017	JS1004	1740	21	4	3	4	5*	Biology	Chemistry	4	3
2017	JS1004	1214	22	4	3	5	4	Mathematics Extended Modules I	Economics	5	4
2017	JS1004	883	21	3	5	4	4	Biology	Economics	4	4
2017	JS1004	703	21	4	5	4	4	Biology	Economics	4	4
2017	JS1004	623	22	3	4	4	4	Business, Accounting and Financial Studies	Information and Communication Technology	5	5
2017	JS1004	544	22	5	4	3	4	Information and Communication Technology	Economics	5	4
2017	JS1004	328	24	4	4	3	4	Economics	Ethics and Religious Studies	4	5**
2017	JS1004	179	22	4	3	4	5	Business, Accounting and Financial Studies	Chinese History	5	4
2017	JS1004	18	22	4	4	4	4	Economics	Geography	5*	4
2017	JS1005	2038	27	4	5	5*	4	Chemistry	Economics	5	5*
2017	JS1005	2027	21	4	5	3	3	Geography	History	5	4
2017	JS1005	1997	26	5*	5*	4	5	Mathematics Extended Modules II	History	4	4
2017	JS1005	1988	26	4	4	5	5**	Chemistry	Physics	4	5
2017	JS1005	1975	25	4	5	5*	4	Mathematics Extended Modules II	Physics	5	5
2017	JS1005	1945	24	5	5*	4	5	Geography	Business, Accounting and Financial Studies	4	4
2017	JS1005	1910	26	4	4	5*	5	Business, Accounting and Financial Studies	Mathematics Extended Modules I	5*	5
2017	JS1005	1901	25	4	4	5	5	Business, Accounting and Financial Studies	Chemistry	5*	5
2017	JS1005	1836	24	4	4	5	5	Chemistry	Business, Accounting and Financial Studies	5	5
2017	JS1005	1821	23	4	5	4	4	Mathematics Extended Modules I	Economics	5	4
2017	JS1005	1769	23	4	3	4	4	Business, Accounting and Financial Studies	Economics	5*	5
2017	JS1005	1185	21	4	4	5	4	Economics	Business, Accounting and Financial Studies	4	4
2017	JS1005	660	22	4	4	5	5	Chemistry	Economics	3	4
2017	JS1005	17	22	3	4	4	5	Chemistry	Tourism and Hospitality Studies	4	5
2017	JS1006	2050	24	5	5	4	4	Economics	Geography	5*	4
2017	JS1006	2041	26	4	4	5	5*	Geography	Physics	5	5*
2017	JS1006	2040	25	5	5	5	4	Economics	History	5	5
2017	JS1006	2010	26	4	5	5	5*	Geography	Chemistry	4	4
2017	JS1006	2000	26	3	5*	5	4	Business, Accounting and Financial Studies	Mathematics Extended Modules II	5*	4
2017	JS1006	1992	27	4	4	5	4	Business, Accounting and Financial Studies	Economics	5**	5*
2017	JS1006	1991	25	5	5*	4	4	Chemistry	Mathematics Extended Modules II	5	5
2017	JS1006	1983	26	4	4	5*	5	Business, Accounting and Financial Studies	Chemistry	5*	3
2017	JS1006	1976	26	4	5*	5	4	Geography	Mathematics Extended Modules II	5	3
